"","gid","title","subtype","label","src","date"
"19110","EPI_ISL_80704","A/duck/Vietnam/NCVD-142/2008","H5N1","nz","GISAID",2008-12-01
"19111","EPI_ISL_80705","A/duck/Vietnam/NCVD-145/2008","H5N1","nz","GISAID",2008-12-01
"19112","EPI_ISL_80706","A/duck/Vietnam/NCVD-146/2008","H5N1","nz","GISAID",2008-12-01
"19113","EPI_ISL_136131","A/duck/Vietnam/NCVD-1494/2012","H5N1","nz","GISAID",2012-06-11
"19114","EPI_ISL_80707","A/duck/Vietnam/NCVD-159/2008","H5N1","nz","GISAID",2008-12-01
"19115","EPI_ISL_80708","A/duck/Vietnam/NCVD-160/2008","H5N1","nz","GISAID",2008-12-01
"19116","EPI_ISL_80709","A/duck/Vietnam/NCVD-186/2008","H5N1","nz","GISAID",2008-12-01
"19117","EPI_ISL_80758","A/duck/Vietnam/NCVD-187/2008","H5N1","nz","GISAID",2008-12-01
"19118","EPI_ISL_80712","A/duck/Vietnam/NCVD-287/2009","H5N1","nz","GISAID",2009-06-01
"19119","EPI_ISL_80715","A/duck/Vietnam/NCVD-293/2009","H5N1","nz","GISAID",2009-03-01
"19120","EPI_ISL_80711","A/duck/Vietnam/NCVD-343/2009","H5N1","nz","GISAID",2009-07-01
"19121","EPI_ISL_80684","A/duck/Vietnam/NCVD-360/2009","H5N1","nz","GISAID",2009-01-01
"19122","EPI_ISL_80685","A/duck/Vietnam/NCVD-361/2009","H5N1","nz","GISAID",2009-01-01
"19123","EPI_ISL_80692","A/duck/Vietnam/NCVD-362/2009","H5N1","nz","GISAID",2009-01-01
"19124","EPI_ISL_80693","A/duck/Vietnam/NCVD-363/2009","H5N1","nz","GISAID",2009-01-01
"19125","EPI_ISL_80694","A/duck/Vietnam/NCVD-364/2009","H5N1","nz","GISAID",2009-01-01
"19126","EPI_ISL_80695","A/duck/Vietnam/NCVD-365/2009","H5N1","nz","GISAID",2009-01-01
"19127","EPI_ISL_80686","A/duck/Vietnam/NCVD-366/2009","H5N1","nz","GISAID",2009-01-01
"19128","EPI_ISL_80687","A/duck/Vietnam/NCVD-367/2009","H5N1","nz","GISAID",2009-01-01
"19129","EPI_ISL_80688","A/duck/Vietnam/NCVD-368/2009","H5N1","nz","GISAID",2009-01-01
"19130","EPI_ISL_80682","A/duck/Vietnam/NCVD-370/2009","H5N1","nz","GISAID",2009-01-01
"19131","EPI_ISL_80683","A/duck/Vietnam/NCVD-371/2009","H5N1","nz","GISAID",2009-01-01
"19132","EPI_ISL_80700","A/duck/Vietnam/NCVD-372/2009","H5N1","nz","GISAID",2009-01-01
"19133","EPI_ISL_80691","A/duck/Vietnam/NCVD-374/2009","H5N1","nz","GISAID",2009-01-01
"19134","EPI_ISL_80689","A/duck/Vietnam/NCVD-375/2009","H5N1","nz","GISAID",2009-01-01
"19135","EPI_ISL_80690","A/duck/Vietnam/NCVD-376/2009","H5N1","nz","GISAID",2009-01-01
"19136","EPI_ISL_80697","A/duck/Vietnam/NCVD-377/2009","H5N1","nz","GISAID",2009-01-01
"19137","EPI_ISL_80698","A/duck/Vietnam/NCVD-378/2009","H5N1","nz","GISAID",2009-01-01
"19138","EPI_ISL_80699","A/duck/Vietnam/NCVD-379/2009","H5N1","nz","GISAID",2009-01-01
"19139","EPI_ISL_80696","A/duck/Vietnam/NCVD-391/2009","H5N1","nz","GISAID",2009-01-01
"19140","EPI_ISL_80714","A/duck/Vietnam/NCVD-422/2010","H5N1","nz","GISAID",2010-03-01
"19141","EPI_ISL_80713","A/duck/Vietnam/NCVD-423/2010","H5N1","nz","GISAID",2010-03-01
"19142","EPI_ISL_100260","A/duck/Vietnam/NCVD-430/2010","H5N1","nz","GISAID",2010-03-04
"19143","EPI_ISL_94674","A/duck/Vietnam/NCVD-431/2010","H5N1","nz","GISAID",2010-05-12
"19144","EPI_ISL_100261","A/duck/Vietnam/NCVD-432/2010","H5N1","nz","GISAID",2010-07-14
"19145","EPI_ISL_100271","A/duck/Vietnam/NCVD-433/2010","H5N1","nz","GISAID",2010-06-30
"19146","EPI_ISL_100262","A/duck/Vietnam/NCVD-449/2010","H5N1","nz","GISAID",2010-10-04
"19147","EPI_ISL_100263","A/duck/Vietnam/NCVD-456/2010","H5N1","nz","GISAID",2010-11-16
"19148","EPI_ISL_100264","A/duck/Vietnam/NCVD-457/2010","H5N1","nz","GISAID",2010-11-16
"19149","EPI_ISL_94677","A/duck/Vietnam/NCVD-458/2010","H5N1","nz","GISAID",2010-11-16
"19150","EPI_ISL_100266","A/duck/Vietnam/NCVD-460/2010","H5N1","nz","GISAID",2010-11-22
"19151","EPI_ISL_100267","A/duck/Vietnam/NCVD-461/2010","H5N1","nz","GISAID",2010-11-22
"19152","EPI_ISL_100268","A/duck/Vietnam/NCVD-462/2010","H5N1","nz","GISAID",2010-10-15
"19153","EPI_ISL_100269","A/duck/Vietnam/NCVD-471/2010","H5N1","nz","GISAID",2010-03-29
"19154","EPI_ISL_100270","A/duck/Vietnam/NCVD-472/2010","H5N1","nz","GISAID",2010-03-29
"19155","EPI_ISL_136241","A/duck/Vietnam/NCVD-645/2010","H5N1","nz","GISAID",2010-11-01
"19156","EPI_ISL_136100","A/duck/Vietnam/NCVD-664/2010","H5N1","nz","GISAID",2010-12-01
"19157","EPI_ISL_136208","A/duck/Vietnam/NCVD-669/2011","H5N1","nz","GISAID",2011-01-01
"19158","EPI_ISL_136297","A/duck/Vietnam/NCVD-671/2011","H5N1","nz","GISAID",2011-01-01
"19159","EPI_ISL_136207","A/duck/Vietnam/NCVD-674/2011","H5N1","nz","GISAID",2011-01-01
"19160","EPI_ISL_136101","A/duck/Vietnam/NCVD-680/2011","H5N1","nz","GISAID",2011-02-01
"19161","EPI_ISL_136150","A/duck/Vietnam/NCVD-711/2011","H5N1","nz","GISAID",2011-06-15
"19162","EPI_ISL_136148","A/duck/Vietnam/NCVD-712/2011","H5N1","nz","GISAID",2011-02-26
"19163","EPI_ISL_136171","A/duck/Vietnam/NCVD-714/2011","H5N1","nz","GISAID",2011-02-26
"19164","EPI_ISL_136175","A/duck/Vietnam/NCVD-754/2011","H5N1","nz","GISAID",2011-04-04
"19165","EPI_ISL_136176","A/duck/Vietnam/NCVD-758/2011","H5N1","nz","GISAID",2011-03-25
"19166","EPI_ISL_136177","A/duck/Vietnam/NCVD-759/2011","H5N1","nz","GISAID",2011-03-25
"19167","EPI_ISL_136178","A/duck/Vietnam/NCVD-760/2011","H5N1","nz","GISAID",2011-03-25
"19168","EPI_ISL_136149","A/duck/Vietnam/NCVD-806/2011","H5N1","nz","GISAID",2011-03-28
"19169","EPI_ISL_136238","A/duck/Vietnam/NCVD-815/2010","H5N1","nz","GISAID",2010-11-06
"19170","EPI_ISL_136239","A/duck/Vietnam/NCVD-825/2011","H5N1","nz","GISAID",2011-03-03
"19171","EPI_ISL_136183","A/duck/Vietnam/NCVD-827/2011","H5N1","nz","GISAID",2011-04-03
"19172","EPI_ISL_136240","A/duck/Vietnam/NCVD-850/2011","H5N1","nz","GISAID",2011-03-12
"19173","EPI_ISL_136142","A/duck/Vietnam/NCVD-851/2011","H5N1","nz","GISAID",2011-03-12
"19174","EPI_ISL_136143","A/duck/Vietnam/NCVD-859/2011","H5N1","nz","GISAID",2011-04-07
"19175","EPI_ISL_136144","A/duck/Vietnam/NCVD-861/2011","H5N1","nz","GISAID",2011-04-07
"19176","EPI_ISL_136165","A/duck/Vietnam/NCVD-890/2010","H5N1","nz","GISAID",2010-01-01
"19177","EPI_ISL_136166","A/duck/Vietnam/NCVD-891/2010","H5N1","nz","GISAID",2010-01-01
"19178","EPI_ISL_80727","A/duck/Vietnam/NCVD-93/2007","H5N1","nz","GISAID",2007-01-01
"19179","EPI_ISL_136233","A/duck/Vietnam/NCVD-931/2011","H5N1","nz","GISAID",2011-08-04
"19180","EPI_ISL_136159","A/duck/Vietnam/NCVD-935/2011","H5N1","nz","GISAID",2011-08-04
"19181","EPI_ISL_80737","A/duck/Vietnam/NCVD-94/2007","H5N1","nz","GISAID",2007-01-01
"19182","EPI_ISL_136160","A/duck/Vietnam/NCVD-943/2011","H5N1","nz","GISAID",2011-02-12
"19183","EPI_ISL_136162","A/duck/Vietnam/NCVD-947/2011","H5N1","nz","GISAID",2011-04-06
"19184","EPI_ISL_136133","A/duck/Vietnam/NCVD-948/2011","H5N1","nz","GISAID",2011-04-06
"19185","EPI_ISL_136151","A/duck/Vietnam/NCVD-952/2011","H5N1","nz","GISAID",2011-06-24
"19186","EPI_ISL_80724","A/duck/Vietnam/NCVD-98/2007","H5N1","nz","GISAID",2007-01-01
"19187","EPI_ISL_80718","A/duck/Vietnam/NCVD-99/2007","H5N1","nz","GISAID",2007-01-01
"19188","EPI_ISL_136198","A/duck/Vietnam/NCVD1-37/2011","H5N1","nz","GISAID",2011-11-26
"19189","EPI_ISL_136199","A/duck/Vietnam/NCVD1-48/2011","H5N1","nz","GISAID",2011-11-26
"19190","EPI_ISL_136307","A/duck/Vietnam/NCVD3-31/2011","H5N1","nz","GISAID",2011-11-26
"19191","EPI_ISL_136306","A/duck/Vietnam/NCVD3-8/2011","H5N1","nz","GISAID",2011-11-26
"19192","EPI_ISL_4472","A/egret/Hong_Kong/757.2/03","H5N1","nz","GISAID",2003-01-01
"19193","EPI_ISL_120199","A/Egyptian_goose/Egypt/05588-NAMRU3/2006","H7N7","nz","GISAID",2006-04-07
"19194","EPI_ISL_64643","A/Eurasian_wigeon/Netherlands/3/2005","H9N2","nz","GISAID",2005-01-01
"19195","EPI_ISL_75700","A/gadwall/Minnesota/Sg-00044/2007","H3N8","nz","GISAID",2007-08-03
"19196","EPI_ISL_141510","A/gadwall_duck/Minnesota/Sg-00575/2008","H3N8","nz","GISAID",2008-07-31
"19197","EPI_ISL_120214","A/garganey/Ukraine/05835-NAMRU3/2006","H8N4","nz","GISAID",2006-08-13
"19198","EPI_ISL_120215","A/garganey/Ukraine/05839-NAMRU3/2006","H14N6","nz","GISAID",2006-08-13
"19199","EPI_ISL_141279","A/goose/Bangladesh/4051T/2011","H5N1","nz","GISAID",2011-07-01
"19200","EPI_ISL_97148","A/goose/Egypt/M2788E/2011","H5N1","nz","GISAID",2011-01-20
"19201","EPI_ISL_1254","A/Goose/Guangdong/1/96","H5N1","nz","GISAID",1996-01-01
"19202","EPI_ISL_8930","A/goose/Hong_Kong/23/1978","H5N3","nz","GISAID",1978-01-01
"19203","EPI_ISL_31501","A/goose/Hungary/14756/2006","H5N1","nz","GISAID",2006-06-06
"19204","EPI_ISL_22549","A/goose/OH/22911-2/1986","H5N2","nz","GISAID",1986-01-01
"19205","EPI_ISL_76431","A/goose/Shantou/18647/2005","H6N6","nz","GISAID",2005-01-01
"19206","EPI_ISL_173402","A/gray-crowed_crane/Thailand/VSMU-4-CBI/2005","H5N1","nz","GISAID",2005-01-01
"19207","EPI_ISL_75197","A/great_crested-grebe/Qinghai/1/2009","H5N1","nz","GISAID",2009-05-15
"19208","EPI_ISL_22543","A/green-winged_teal/LA/169GW/1988","H10N0","nz","GISAID",1988-01-01
"19209","EPI_ISL_25699","A/grey_heron/Hong_Kong/1046/2008","H5N1","nz","GISAID",2008-01-01
"19210","EPI_ISL_25203","A/guinea_fowl/OH/22911-20/1986","H5N2","nz","GISAID",1986-01-01
"19211","EPI_ISL_166885","A/guineafowl/Italy/9565/2002","H7N3","nz","GISAID",2002-12-19
"19212","EPI_ISL_143657","A/gull/Maryland/19/1977","H2N9","nz","GISAID",1977-01-01
"19213","EPI_ISL_5830","A/gull/Minnesota/945/1980","H13N6","nz","GISAID",1980-01-01
"19214","EPI_ISL_14485","A/herring_gull/DE/677/1988","H2N8","nz","GISAID",1988-01-01
"19215","EPI_ISL_4415","A/herring_gull/Delaware/471/1986","H2N7","nz","GISAID",1986-01-01
"19216","EPI_ISL_105974","A/herring_gull/Germany-MV/R2792/2006","H16N3","nz","GISAID",2006-01-01
"19217","EPI_ISL_13594","A/Japanese_quail/CA/K0401010/2004","H6N2","nz","GISAID",2004-01-01
"19218","EPI_ISL_28121","A/laughing_gull/Delaware_Bay/46/2006","H7N3","nz","GISAID",2006-05-22
"19219","EPI_ISL_28120","A/laughing_gull/Delaware_Bay/6/2006","H7N3","nz","GISAID",2006-05-22
"19220","EPI_ISL_142373","A/laughing_gull/New_Jersey/Sg-00485/2008","H13N9","nz","GISAID",2008-05-15
"19221","EPI_ISL_142431","A/laughing_gull/New_Jersey/Sg-00559/2008","H13N9","nz","GISAID",2008-05-28
"19222","EPI_ISL_141156","A/laughing_gull/New_Jersey/Sg-00568/2008","H13N9","nz","GISAID",2008-05-28
"19223","EPI_ISL_3826","A/little_grebe/Thailand/Phichit-01/2004","H5N1","nz","GISAID",2004-01-01
"19224","EPI_ISL_97225","A/long-tailed_duck/Wisconsin/10OS4225/2010","H14N6","nz","GISAID",2010-12-03
"19225","EPI_ISL_25700","A/magpie_robin/Hong_Kong/1097/2008","H5N1","nz","GISAID",2008-01-01
"19226","EPI_ISL_84623","A/mallard/Alberta/224/2006","H12N5","nz","GISAID",2006-08-09
"19227","EPI_ISL_80759","A/mallard/Bavaria/185-8/2008","H1N1","nz","GISAID",2008-09-22
"19228","EPI_ISL_79763","A/mallard/Idaho/455398-2/2006","H5N2","nz","GISAID",2006-01-01
"19229","EPI_ISL_166428","A/mallard/Idaho/ND0002643/2013","H4N8","nz","GISAID",2013-08-21
"19230","EPI_ISL_169777","A/mallard/Italy/3342/2006","H3N6","nz","GISAID",2006-01-01
"19231","EPI_ISL_7015","A/mallard/Italy/3401/2005","H5N1","nz","GISAID",2005-01-01
"19232","EPI_ISL_158687","A/mallard/Italy/4518/2007","H10N1","nz","GISAID",2007-01-01
"19233","EPI_ISL_76440","A/mallard/Jiangxi/413/2004","H6N6","nz","GISAID",2004-01-01
"19234","EPI_ISL_76443","A/mallard/Jiangxi/4408/2005","H6N8","nz","GISAID",2005-01-01
"19235","EPI_ISL_10441","A/mallard/Marquenterre/Z237/1983","H1N1","nz","GISAID",1983-01-01
"19236","EPI_ISL_87494","A/mallard/Maryland/1027/2002","H4N6","nz","GISAID",2002-09-17
"19237","EPI_ISL_12853","A/mallard/MD/161/2002","H1N1","nz","GISAID",2002-01-01
"19238","EPI_ISL_12561","A/mallard/MD/163/2002","H1N1","nz","GISAID",2002-01-01
"19239","EPI_ISL_12562","A/mallard/MD/168/2002","H1N1","nz","GISAID",2002-01-01
"19240","EPI_ISL_12563","A/mallard/MD/170/2002","H1N1","nz","GISAID",2002-01-01
"19241","EPI_ISL_12569","A/mallard/MD/369/2002","H1N1","nz","GISAID",2002-01-01
"19242","EPI_ISL_12570","A/mallard/MD/382/2002","H1N1","nz","GISAID",2002-01-01
"19243","EPI_ISL_12571","A/mallard/MD/390/2002","H1N1","nz","GISAID",2002-01-01
"19244","EPI_ISL_12572","A/mallard/MD/403/2002","H1N1","nz","GISAID",2002-01-01
"19245","EPI_ISL_75701","A/mallard/Minnesota/Sg-00045/2007","H4N6","nz","GISAID",2007-08-03
"19246","EPI_ISL_75702","A/mallard/Minnesota/Sg-00046/2007","H4N6","nz","GISAID",2007-08-03
"19247","EPI_ISL_75703","A/mallard/Minnesota/Sg-00047/2007","H3N8","nz","GISAID",2007-08-03
"19248","EPI_ISL_75704","A/mallard/Minnesota/Sg-00048/2007","H3N8","nz","GISAID",2007-08-03
"19249","EPI_ISL_75705","A/mallard/Minnesota/Sg-00049/2007","H4N6","nz","GISAID",2007-08-03
"19250","EPI_ISL_75706","A/mallard/Minnesota/Sg-00050/2007","H4N6","nz","GISAID",2007-08-03
"19251","EPI_ISL_75707","A/mallard/Minnesota/Sg-00051/2007","H3N8","nz","GISAID",2007-08-03
"19252","EPI_ISL_75708","A/mallard/Minnesota/Sg-00052/2007","H4N6","nz","GISAID",2007-08-03
"19253","EPI_ISL_75709","A/mallard/Minnesota/Sg-00053/2007","H4N6","nz","GISAID",2007-08-03
"19254","EPI_ISL_75710","A/mallard/Minnesota/Sg-00055/2007","H12N5","nz","GISAID",2007-08-02
"19255","EPI_ISL_75711","A/mallard/Minnesota/Sg-00056/2007","H10N7","nz","GISAID",2007-08-03
"19256","EPI_ISL_75712","A/mallard/Minnesota/Sg-00057/2007","H10N7","nz","GISAID",2007-08-03
"19257","EPI_ISL_75713","A/mallard/Minnesota/Sg-00058/2007","H4N6","nz","GISAID",2007-08-03
"19258","EPI_ISL_75714","A/mallard/Minnesota/Sg-00059/2007","H3N8","nz","GISAID",2007-08-03
"19259","EPI_ISL_75715","A/mallard/Minnesota/Sg-00060/2007","H4N6","nz","GISAID",2007-08-03
"19260","EPI_ISL_75716","A/mallard/Minnesota/Sg-00061/2007","H3N8","nz","GISAID",2007-08-03
"19261","EPI_ISL_75717","A/mallard/Minnesota/Sg-00062/2007","H8N4","nz","GISAID",2007-08-03
"19262","EPI_ISL_75718","A/mallard/Minnesota/Sg-00063/2007","H4N6","nz","GISAID",2007-08-03
"19263","EPI_ISL_75719","A/mallard/Minnesota/Sg-00064/2007","H3N8","nz","GISAID",2007-08-03
"19264","EPI_ISL_75720","A/mallard/Minnesota/Sg-00065/2007","H10N7","nz","GISAID",2007-08-03
"19265","EPI_ISL_141330","A/mallard/Minnesota/Sg-00570/2008","H8N4","nz","GISAID",2008-08-03
"19266","EPI_ISL_142465","A/mallard/Minnesota/Sg-00630/2008","H10N7","nz","GISAID",2008-07-29
"19267","EPI_ISL_141098","A/mallard/Minnesota/Sg-00672/2008","H3N8","nz","GISAID",2008-08-03
"19268","EPI_ISL_141099","A/mallard/Minnesota/Sg-00674/2008","H3N8","nz","GISAID",2008-08-03
"19269","EPI_ISL_141100","A/mallard/Minnesota/Sg-00682/2008","H8N4","nz","GISAID",2008-08-03
"19270","EPI_ISL_141136","A/mallard/Minnesota/SG-00684/2008","H8N4","nz","GISAID",2008-08-03
"19271","EPI_ISL_141137","A/mallard/Minnesota/Sg-00686/2008","H8N4","nz","GISAID",2008-08-03
"19272","EPI_ISL_141101","A/mallard/Minnesota/Sg-00692/2008","H2N3","nz","GISAID",2008-08-01
"19273","EPI_ISL_141102","A/mallard/Minnesota/Sg-00697/2008","H4N6","nz","GISAID",2008-08-01
"19274","EPI_ISL_141103","A/mallard/Minnesota/Sg-00701/2008","H8N4","nz","GISAID",2008-08-03
"19275","EPI_ISL_25204","A/mallard/MN/14/1998","H2N3","nz","GISAID",1998-01-01
"19276","EPI_ISL_8377","A/mallard/MN/280/99","H3N5","nz","GISAID",1999-01-01
"19277","EPI_ISL_8434","A/mallard/MN/290/99","H3N2","nz","GISAID",1999-01-01
"19278","EPI_ISL_8455","A/mallard/MN/351/99","H3N1","nz","GISAID",1999-01-01
"19279","EPI_ISL_8384","A/mallard/MN/51/98","H2N3","nz","GISAID",1998-01-01
"19280","EPI_ISL_8456","A/mallard/MN/68/99","H3N2","nz","GISAID",1999-01-01
"19281","EPI_ISL_33850","A/mallard/Netherlands/1/2007","H3N2","nz","GISAID",2007-01-01
"19282","EPI_ISL_73368","A/mallard/Netherlands/12/2001","H4N2","nz","GISAID",2001-12-03
"19283","EPI_ISL_30813","A/mallard/Netherlands/33/2006","H7N8","nz","GISAID",2006-01-01
"19284","EPI_ISL_141138","A/mallard/North_Dakota/Sg-00703/2008","H12N4","nz","GISAID",2008-09-02
"19285","EPI_ISL_28753","A/mallard/Ohio/362/2003","H2N1","nz","GISAID",2003-01-01
"19286","EPI_ISL_28752","A/mallard/Ohio/363/2003","H2N1","nz","GISAID",2003-01-01
"19287","EPI_ISL_28751","A/mallard/Ohio/365/2003","H2N1","nz","GISAID",2003-01-01
"19288","EPI_ISL_64375","A/mallard/PA/454069-9/2006","H5N1","nz","GISAID",2006-01-01
"19289","EPI_ISL_8354","A/mallard/Postdam/178-4/83","H2N2","nz","GISAID",1983-01-01
"19290","EPI_ISL_77452","A/mallard/PT/27972-B139/2007","H9N2","nz","GISAID",2007-09-06
"19291","EPI_ISL_64386","A/mallard/Quebec/11106/2006","H4N6","nz","GISAID",2006-08-20
"19292","EPI_ISL_64392","A/mallard/Quebec/11281/2006","H2N3","nz","GISAID",2006-08-25
"19293","EPI_ISL_64900","A/mallard/Quebec/16566/2005","H11N2","nz","GISAID",2005-08-21
"19294","EPI_ISL_76436","A/mallard/Shantou/972/2005","H6N6","nz","GISAID",2005-01-01
"19295","EPI_ISL_73378","A/mallard/Sweden/45/2002","H11N8","nz","GISAID",2002-11-13
"19296","EPI_ISL_30803","A/mallard/Sweden/45/2005","H2N3","nz","GISAID",2005-01-01
"19297","EPI_ISL_120213","A/mallard/Ukraine/05842-NAMRU3/2006","H3N8","nz","GISAID",2006-09-30
"19298","EPI_ISL_85181","A/mallard/Wisconsin/08OS2844/2008","H7N3","nz","GISAID",2008-10-31
"19299","EPI_ISL_27338","A/Muscovy_duck/Vietnam/211/2005","H5N1","nz","GISAID",2005-12-09
"19300","EPI_ISL_27336","A/Muscovy_duck/Vietnam/213/2005","H5N1","nz","GISAID",2005-12-09
"19301","EPI_ISL_27333","A/Muscovy_duck/Vietnam/217/2005","H5N1","nz","GISAID",2005-12-18
"19302","EPI_ISL_146766","A/muscovy_duck/Vietnam/LBM438/2013","H5N1","nz","GISAID",2013-06-05
"19303","EPI_ISL_80674","A/muscovy_duck/Vietnam/NCVD-034/2008","H5N1","nz","GISAID",2008-01-01
"19304","EPI_ISL_80675","A/muscovy_duck/Vietnam/NCVD-038/2008","H5N1","nz","GISAID",2008-01-01
"19305","EPI_ISL_80681","A/muscovy_duck/Vietnam/NCVD-041/2008","H5N1","nz","GISAID",2008-01-01
"19306","EPI_ISL_80672","A/muscovy_duck/Vietnam/NCVD-079/2008","H5N1","nz","GISAID",2008-05-01
"19307","EPI_ISL_80673","A/muscovy_duck/Vietnam/NCVD-082/2008","H5N1","nz","GISAID",2008-05-01
"19308","EPI_ISL_80676","A/muscovy_duck/Vietnam/NCVD-101/2007","H5N1","nz","GISAID",2007-01-01
"19309","EPI_ISL_136303","A/muscovy_duck/Vietnam/NCVD-1049/2011","H5N1","nz","GISAID",2011-09-08
"19310","EPI_ISL_80677","A/muscovy_duck/Vietnam/NCVD-112/2007","H5N1","nz","GISAID",2007-01-01
"19311","EPI_ISL_80678","A/muscovy_duck/Vietnam/NCVD-114/2007","H5N1","nz","GISAID",2007-01-01
"19312","EPI_ISL_80679","A/muscovy_duck/Vietnam/NCVD-119/2007","H5N1","nz","GISAID",2007-01-01
"19313","EPI_ISL_80680","A/muscovy_duck/Vietnam/NCVD-120/2007","H5N1","nz","GISAID",2007-01-01
"19314","EPI_ISL_136212","A/muscovy_duck/Vietnam/NCVD-1220/2012","H5N1","nz","GISAID",2012-02-08
"19315","EPI_ISL_136221","A/muscovy_duck/Vietnam/NCVD-1256/2012","H5N1","nz","GISAID",2012-02-18
"19316","EPI_ISL_80667","A/muscovy_duck/Vietnam/NCVD-154/2008","H5N1","nz","GISAID",2008-12-01
"19317","EPI_ISL_80668","A/muscovy_duck/Vietnam/NCVD-155/2008","H5N1","nz","GISAID",2008-12-01
"19318","EPI_ISL_80757","A/muscovy_duck/Vietnam/NCVD-156/2008","H5N1","nz","GISAID",2008-12-01
"19319","EPI_ISL_80670","A/muscovy_duck/Vietnam/NCVD-384/2009","H5N1","nz","GISAID",2009-01-01
"19320","EPI_ISL_80671","A/muscovy_duck/Vietnam/NCVD-388/2009","H5N1","nz","GISAID",2009-01-01
"19321","EPI_ISL_80669","A/muscovy_duck/Vietnam/NCVD-393/2009","H5N1","nz","GISAID",2009-01-01
"19322","EPI_ISL_80748","A/muscovy_duck/Vietnam/NCVD-401/2010","H5N1","nz","GISAID",2010-04-01
"19323","EPI_ISL_80665","A/muscovy_duck/Vietnam/NCVD-402/2010","H5N1","nz","GISAID",2010-04-01
"19324","EPI_ISL_80666","A/muscovy_duck/Vietnam/NCVD-403/2010","H5N1","nz","GISAID",2010-04-01
"19325","EPI_ISL_100256","A/muscovy_duck/Vietnam/NCVD-426/2009","H5N1","nz","GISAID",2009-10-11
"19326","EPI_ISL_3011","A/mute_swan/Germany/R1359/07","H5N1","nz","GISAID",2007-01-01
"19327","EPI_ISL_31503","A/mute_swan/Hungary/3472/2006","H5N1","nz","GISAID",2006-02-06
"19328","EPI_ISL_31502","A/mute_swan/Hungary/4571/2006","H5N1","nz","GISAID",2006-02-16
"19329","EPI_ISL_12515","A/mute_swan/MI/451072-2/2006","H5N1","nz","GISAID",2006-01-01
"19330","EPI_ISL_80710","A/ngan/Vietnam/NCVD-420/2010","H5N1","nz","GISAID",2010-02-01
"19331","EPI_ISL_122076","A/northern_pintail/Sweden/1/2003","H2N3","nz","GISAID",2003-01-01
"19332","EPI_ISL_73395","A/northern_pintail/Sweden/1/2003","H2N3","nz","GISAID",2003-09-17
"19333","EPI_ISL_141132","A/northern_shoveler/Minnesota/Sg-00645/2008","H3N8","nz","GISAID",2008-07-31
"19334","EPI_ISL_141096","A/northern_shoveler/Minnesota/Sg-00648/2008","H8N4","nz","GISAID",2008-08-01
"19335","EPI_ISL_64727","A/Northern_shoveler/NC/6412-052/2005","H7N6","nz","GISAID",2005-01-01
"19336","EPI_ISL_11249","A/open-billed_stork/Nakhonsawan/BBA2911M/05","H5N1","nz","GISAID",2005-01-01
"19337","EPI_ISL_11235","A/open-billed_stork/Nakhonsawan/BBD1421J/05","H5N1","nz","GISAID",2005-01-01
"19338","EPI_ISL_11239","A/open-billed_stork/Nakhonsawan/BBD2316F/05","H5N1","nz","GISAID",2005-01-01
"19339","EPI_ISL_10644","A/open-billed_stork/Suphanburi/TSD0912F/2004","H5N1","nz","GISAID",2004-01-01
"19340","EPI_ISL_173401","A/Openbill_stork/Thailand/VSMU-16-AYA/2004","H5N1","nz","GISAID",2004-01-01
"19341","EPI_ISL_173400","A/Openbill_stork/Thailand/VSMU-6-BKK/2004","H5N1","nz","GISAID",2004-01-01
"19342","EPI_ISL_4535","A/ostrich/Eshkol/1436/03","H9N2","nz","GISAID",2003-01-01
"19343","EPI_ISL_8571","A/ostrich/Italy/984/00","H7N1","nz","GISAID",2000-01-01
"19344","EPI_ISL_80749","A/ostrich/Vietnam/NCVD-373/2009","H5N1","nz","GISAID",2009-01-01
"19345","EPI_ISL_25702","A/peregrine_falcon/Hong_Kong/2142/2008","H5N1","nz","GISAID",2008-01-01
"19346","EPI_ISL_199062","A/Phalacrocorax/Hubei/01.09_V5/2015(H5N6)","H5N6","nz","GISAID",2015-01-09
"19347","EPI_ISL_120212","A/pied_avocet/Ukraine/05848-NAMRU3/2006","H10N4","nz","GISAID",2006-05-01
"19348","EPI_ISL_198799","A/Pigeon/Jiangxi/02.10__NCDZT0017-P/2015(H5N6)","H5N6","nz","GISAID",2015-02-10
"19349","EPI_ISL_141272","A/poultry/Bangladesh/11255-C/2011","H5N1","nz","GISAID",2011-02-07
"19350","EPI_ISL_165816","A/poultry/Bangladesh/91311/2012","H9N2","nz","GISAID",2012-12-15
"19351","EPI_ISL_165817","A/poultry/Bangladesh/91349/2012","H9N2","nz","GISAID",2012-12-15
"19352","EPI_ISL_165822","A/poultry/Bangladesh/91354/2012","H9N2","nz","GISAID",2012-12-15
"19353","EPI_ISL_178079","A/poultry/BC/FAV15/2014","H5N2","nz","GISAID",2014-12-05
"19354","EPI_ISL_178080","A/poultry/BC/FAV17/2014","H5N2","nz","GISAID",2014-12-05
"19355","EPI_ISL_178081","A/poultry/BC/FAV19/2014","H5N2","nz","GISAID",2014-12-08
"19356","EPI_ISL_80754","A/poultry/Vietnam/NCVD-416/2010","H5N1","nz","GISAID",2010-04-01
"19357","EPI_ISL_141773","A/quail/Hangzhou/35/2013","H9N2","nz","GISAID",2013-04-04
"19358","EPI_ISL_12560","A/quail/IN/38685/1993","H1N1","nz","GISAID",1993-01-01
